,Date,Predicted,actual
0,2017-11-22,318.4777388393878,318.8999999999999
1,2017-11-22,318.45016524195665,318.8999999999999
2,2017-11-22,318.4521200865507,318.8999999999999
3,2017-11-22,318.4521200865507,318.8999999999999
4,2017-11-22,318.4737262636423,318.8999999999999
5,2017-11-22,318.62260311245916,318.8999999999999
6,2017-11-22,318.64153423905367,318.8999999999999
7,2017-11-22,318.4737262636423,318.8999999999999
8,2017-11-22,318.64153423905367,318.8999999999999
9,2017-11-22,318.6173558980226,318.8999999999999
10,2017-11-22,318.55274313986297,318.8999999999999
11,2017-11-22,318.48710151612755,318.8999999999999
12,2017-11-22,318.4737262636423,318.8999999999999
13,2017-11-22,318.4737262636423,318.8999999999999
14,2017-11-22,318.62260311245916,318.8999999999999
15,2017-11-22,318.44646132588383,318.8999999999999
16,2017-11-22,318.57887632548807,318.8999999999999
17,2017-11-22,318.62383775115006,318.8999999999999
18,2017-11-22,318.4737262636423,318.8999999999999
19,2017-11-22,318.4737262636423,318.8999999999999
20,2017-11-22,318.4737262636423,318.8999999999999
21,2017-11-22,318.6498680502176,318.8999999999999
22,2017-11-22,318.4569557547569,318.8999999999999
23,2017-11-22,318.446667098999,318.8999999999999
24,2017-11-22,318.4737262636423,318.8999999999999
25,2017-11-22,318.53268026113506,318.8999999999999
26,2017-11-22,318.4737262636423,318.8999999999999
27,2017-11-22,318.4737262636423,318.8999999999999
28,2017-11-22,318.44327184259885,319.44999999999993
29,2017-11-22,318.4456382334232,319.44999999999993
30,2017-11-23,319.02231738865373,319.44999999999993
31,2017-11-23,319.03044542670244,319.44999999999993
32,2017-11-23,318.99813904762266,319.44999999999993
33,2017-11-23,319.03044542670244,319.44999999999993
34,2017-11-23,319.1047295212745,319.44999999999993
35,2017-11-23,319.012954711914,319.44999999999993
36,2017-11-23,318.9943322449922,319.44999999999993
37,2017-11-23,318.9947437912225,319.44999999999993
38,2017-11-23,319.03044542670244,319.44999999999993
39,2017-11-23,319.06048830151553,319.44999999999993
40,2017-11-23,319.03044542670244,319.44999999999993
41,2017-11-23,319.03044542670244,319.44999999999993
42,2017-11-23,319.00050543844696,319.44999999999993
43,2017-11-23,319.1843637168407,319.44999999999993
44,2017-11-23,319.03044542670244,319.44999999999993
45,2017-11-23,319.03044542670244,319.44999999999993
46,2017-11-23,319.06048830151553,319.44999999999993
47,2017-11-23,319.03044542670244,319.44999999999993
48,2017-11-23,319.03044542670244,319.44999999999993
49,2017-11-23,319.012954711914,319.44999999999993
50,2017-11-23,319.03044542670244,319.44999999999993
51,2017-11-23,319.03044542670244,319.44999999999993
52,2017-11-23,319.03044542670244,319.44999999999993
53,2017-11-23,319.0022545099258,319.44999999999993
54,2017-11-23,319.11110848784443,319.44999999999993
55,2017-11-23,319.1047295212745,319.44999999999993
56,2017-11-23,319.15853919088835,319.44999999999993
57,2017-11-23,319.03044542670244,319.44999999999993
58,2017-11-23,319.1386820852756,319.44999999999993
59,2017-11-23,318.99361203908916,319.44999999999993
60,2017-11-23,319.1317886859178,319.44999999999993
61,2017-11-23,318.9963899761438,319.44999999999993
62,2017-11-23,319.03044542670244,319.44999999999993
63,2017-11-23,319.0037978082895,319.44999999999993
64,2017-11-23,319.03044542670244,319.44999999999993
65,2017-11-23,318.99937368631356,319.44999999999993
66,2017-11-23,318.9938178122043,319.44999999999993
67,2017-11-23,319.1451639384031,319.44999999999993
68,2017-11-23,319.03044542670244,319.44999999999993
69,2017-11-23,319.17181155681607,319.44999999999993
70,2017-11-23,319.0159384220838,319.44999999999993
71,2017-11-23,319.03044542670244,319.44999999999993
72,2017-11-23,319.19650433063504,319.44999999999993
73,2017-11-23,318.99937368631356,319.44999999999993
74,2017-11-23,319.03044542670244,319.44999999999993
75,2017-11-23,318.99597842991346,319.44999999999993
76,2017-11-23,318.9952582240104,319.44999999999993
77,2017-11-23,319.03044542670244,319.44999999999993
78,2017-11-23,319.03044542670244,319.44999999999993
79,2017-11-23,319.03044542670244,319.44999999999993
80,2017-11-23,319.1843637168407,319.44999999999993
81,2017-11-23,318.9947437912225,319.44999999999993
82,2017-11-23,319.03044542670244,319.44999999999993
83,2017-11-23,319.05308046936983,319.44999999999993
84,2017-11-23,319.03044542670244,319.44999999999993
85,2017-11-23,319.03044542670244,319.44999999999993
86,2017-11-23,318.9937149256467,319.44999999999993
87,2017-11-23,319.03044542670244,319.44999999999993
88,2017-11-23,319.21358349919313,319.44999999999993
89,2017-11-23,319.03044542670244,319.44999999999993
90,2017-11-23,319.03044542670244,319.44999999999993
91,2017-11-23,318.9947437912225,319.44999999999993
92,2017-11-23,319.03044542670244,319.44999999999993
93,2017-11-23,319.03044542670244,319.44999999999993
94,2017-11-23,318.99515533745284,319.44999999999993
95,2017-11-23,319.03044542670244,319.44999999999993
96,2017-11-23,319.03044542670244,319.44999999999993
97,2017-11-23,318.997315955162,319.44999999999993
98,2017-11-23,319.03044542670244,319.44999999999993
99,2017-11-23,318.99813904762266,319.44999999999993
100,2017-11-23,319.03044542670244,319.44999999999993
101,2017-11-23,319.00050543844696,319.44999999999993
102,2017-11-23,318.9943322449922,319.44999999999993
103,2017-11-23,318.99361203908916,319.44999999999993
104,2017-11-23,319.03044542670244,319.44999999999993
105,2017-11-23,319.11110848784443,319.44999999999993
106,2017-11-23,319.03044542670244,319.44999999999993
107,2017-11-23,319.03044542670244,319.44999999999993
108,2017-11-23,319.03044542670244,319.44999999999993
109,2017-11-23,319.03044542670244,319.44999999999993
110,2017-11-23,319.03044542670244,319.44999999999993
111,2017-11-23,319.0785963356494,319.44999999999993
112,2017-11-23,319.03044542670244,319.44999999999993
113,2017-11-23,318.9938178122043,319.44999999999993
114,2017-11-23,318.997315955162,319.44999999999993
115,2017-11-23,319.08497530221933,319.44999999999993
116,2017-11-23,319.010279661417,319.44999999999993
117,2017-11-23,319.03044542670244,319.44999999999993
118,2017-11-23,319.08497530221933,319.44999999999993
119,2017-11-23,319.03044542670244,319.44999999999993
120,2017-11-23,319.012954711914,319.44999999999993
121,2017-11-23,319.03044542670244,319.44999999999993
122,2017-11-23,319.08250602483747,319.44999999999993
123,2017-11-23,319.08250602483747,319.44999999999993
124,2017-11-23,319.03044542670244,319.44999999999993
125,2017-11-23,319.0444379985332,319.44999999999993
126,2017-11-23,319.03044542670244,319.44999999999993
127,2017-11-23,319.03044542670244,319.44999999999993
128,2017-11-23,319.08497530221933,319.44999999999993
129,2017-11-23,318.99649286270136,319.44999999999993
130,2017-11-23,318.99361203908916,319.44999999999993
131,2017-11-23,319.0022545099258,319.44999999999993
132,2017-11-23,319.0444379985332,319.44999999999993
133,2017-11-23,318.99649286270136,319.44999999999993
134,2017-11-23,318.99937368631356,319.44999999999993
135,2017-11-23,319.03044542670244,319.44999999999993
136,2017-11-23,319.03044542670244,319.44999999999993
137,2017-11-23,319.11110848784443,319.44999999999993
138,2017-11-23,319.2193451464176,319.44999999999993
139,2017-11-23,319.03044542670244,319.44999999999993
140,2017-11-23,318.9938178122043,319.44999999999993
141,2017-11-23,318.9957726567983,319.44999999999993
142,2017-11-23,319.03044542670244,319.44999999999993
143,2017-11-23,318.99515533745284,319.44999999999993
144,2017-11-23,319.1317886859178,319.44999999999993
145,2017-11-23,318.997315955162,319.44999999999993
146,2017-11-23,319.03044542670244,319.44999999999993
147,2017-11-23,318.99937368631356,319.44999999999993
148,2017-11-23,319.03044542670244,319.44999999999993
149,2017-11-23,319.03044542670244,319.44999999999993
150,2017-11-23,318.9939206987619,319.44999999999993
151,2017-11-23,318.99361203908916,319.44999999999993
152,2017-11-23,319.03044542670244,319.44999999999993
153,2017-11-23,319.15853919088835,319.44999999999993
154,2017-11-23,319.0022545099258,319.44999999999993
155,2017-11-23,318.9937149256467,319.44999999999993
156,2017-11-23,319.03044542670244,319.44999999999993
157,2017-11-23,318.9943322449922,319.44999999999993
158,2017-11-23,319.0664557218551,319.44999999999993
159,2017-11-23,319.21162865459917,319.44999999999993
160,2017-11-23,319.03044542670244,319.44999999999993
161,2017-11-23,319.03044542670244,319.44999999999993
162,2017-11-23,319.03044542670244,319.44999999999993
163,2017-11-23,319.03044542670244,319.44999999999993
164,2017-11-23,319.0264328509569,319.44999999999993
165,2017-11-23,318.99515533745284,319.44999999999993
166,2017-11-23,319.03044542670244,319.44999999999993
167,2017-11-23,319.09135426878925,319.44999999999993
168,2017-11-23,319.19650433063504,319.44999999999993
169,2017-11-23,319.03497243523594,319.44999999999993
170,2017-11-23,319.0037978082895,319.44999999999993
171,2017-11-23,319.03044542670244,319.44999999999993
172,2017-11-23,318.9947437912225,319.44999999999993
173,2017-11-23,319.03044542670244,319.44999999999993
174,2017-11-23,319.0037978082895,319.44999999999993
175,2017-11-23,319.03044542670244,319.44999999999993
176,2017-11-23,319.1317886859178,319.44999999999993
177,2017-11-23,319.1317886859178,319.44999999999993
178,2017-11-23,319.03044542670244,319.44999999999993
179,2017-11-23,319.03044542670244,319.44999999999993
180,2017-11-23,319.1047295212745,319.44999999999993
181,2017-11-23,318.9939206987619,319.44999999999993
182,2017-11-23,318.99361203908916,319.44999999999993
183,2017-11-23,318.99361203908916,319.44999999999993
184,2017-11-23,319.03044542670244,319.44999999999993
185,2017-11-23,319.12510105967516,319.44999999999993
186,2017-11-23,318.9963899761438,319.44999999999993
187,2017-11-23,319.03044542670244,319.44999999999993
188,2017-11-23,318.9943322449922,319.44999999999993
189,2017-11-23,318.99937368631356,319.44999999999993
190,2017-11-23,319.0444379985332,319.44999999999993
191,2017-11-23,319.00050543844696,319.44999999999993
192,2017-11-23,319.0548295408487,319.44999999999993
193,2017-11-23,319.16512393057343,319.44999999999993
194,2017-11-23,319.00050543844696,319.44999999999993
195,2017-11-23,319.0664557218551,319.44999999999993
196,2017-11-23,319.03044542670244,319.44999999999993
197,2017-11-23,319.03044542670244,319.44999999999993
198,2017-11-23,319.03044542670244,319.44999999999993
199,2017-11-23,319.0037978082895,319.44999999999993
200,2017-11-23,318.9938178122043,319.44999999999993
201,2017-11-23,318.9947437912225,319.44999999999993
202,2017-11-23,319.03044542670244,319.44999999999993
203,2017-11-23,319.0037978082895,319.44999999999993
204,2017-11-23,319.1317886859178,319.44999999999993
205,2017-11-23,319.03044542670244,319.44999999999993
206,2017-11-23,318.9944351315498,319.44999999999993
207,2017-11-23,319.03044542670244,319.44999999999993
208,2017-11-23,319.03044542670244,319.44999999999993
209,2017-11-23,319.0444379985332,319.44999999999993
210,2017-11-23,318.99937368631356,319.44999999999993
211,2017-11-23,319.03044542670244,319.44999999999993
212,2017-11-23,318.9957726567983,319.44999999999993
213,2017-11-23,319.03044542670244,319.44999999999993
214,2017-11-23,319.12510105967516,319.44999999999993
215,2017-11-23,319.03044542670244,319.44999999999993
216,2017-11-23,318.9945380181074,319.44999999999993
217,2017-11-23,319.03044542670244,319.44999999999993
218,2017-11-23,319.03044542670244,319.44999999999993
219,2017-11-23,319.03044542670244,319.44999999999993
220,2017-11-23,319.03044542670244,319.44999999999993
221,2017-11-23,318.9945380181074,319.44999999999993
222,2017-11-23,319.0022545099258,319.44999999999993
223,2017-11-23,319.11110848784443,319.44999999999993
224,2017-11-23,318.9952582240104,319.44999999999993
225,2017-11-23,318.9944351315498,319.44999999999993
226,2017-11-23,318.997315955162,319.44999999999993
227,2017-11-23,319.012954711914,319.44999999999993
228,2017-11-23,319.0724231421947,319.44999999999993
229,2017-11-23,318.99361203908916,319.44999999999993
230,2017-11-23,318.9963899761438,319.44999999999993
231,2017-11-23,319.03044542670244,319.44999999999993
232,2017-11-23,318.99361203908916,319.44999999999993
233,2017-11-23,319.03044542670244,319.44999999999993
234,2017-11-23,319.2193451464176,319.44999999999993
235,2017-11-23,319.03044542670244,319.44999999999993
236,2017-11-23,318.99937368631356,319.44999999999993
237,2017-11-23,319.0022545099258,319.44999999999993
238,2017-11-23,318.9947437912225,319.44999999999993
239,2017-11-23,319.03044542670244,319.44999999999993
240,2017-11-23,319.03044542670244,319.44999999999993
241,2017-11-23,318.9947437912225,319.44999999999993
242,2017-11-23,319.03044542670244,319.44999999999993
243,2017-11-23,318.99937368631356,319.44999999999993
244,2017-11-23,319.0174817204475,319.44999999999993
245,2017-11-23,319.03044542670244,319.44999999999993
246,2017-11-23,319.0159384220838,319.44999999999993
247,2017-11-23,319.0724231421947,319.44999999999993
248,2017-11-23,319.0022545099258,319.44999999999993
249,2017-11-23,319.03044542670244,319.44999999999993
250,2017-11-23,318.9945380181074,319.44999999999993
