,Date,Predicted,actual
0,2017-11-22,424.32886752188205,408.7
1,2017-11-22,424.39106592833997,408.7
2,2017-11-22,424.38146978616714,408.7
3,2017-11-22,424.38146978616714,408.7
4,2017-11-22,424.3319806516171,408.7
5,2017-11-22,424.4055724710226,408.7
6,2017-11-22,424.381662350893,408.7
7,2017-11-22,424.3319806516171,408.7
8,2017-11-22,424.381662350893,408.7
9,2017-11-22,424.37428070306777,408.7
10,2017-11-22,424.34950404167176,408.7
11,2017-11-22,424.3257222980261,408.7
12,2017-11-22,424.3319806516171,408.7
13,2017-11-22,424.3319806516171,408.7
14,2017-11-22,424.4055724710226,408.7
15,2017-11-22,424.8211592435837,408.7
16,2017-11-22,424.36070488989355,408.7
17,2017-11-22,424.3762063503265,408.7
18,2017-11-22,424.3319806516171,408.7
19,2017-11-22,424.3319806516171,408.7
20,2017-11-22,424.3319806516171,408.7
21,2017-11-22,424.3883700221777,408.7
22,2017-11-22,424.3632403254509,408.7
23,2017-11-22,424.8416352927685,408.7
24,2017-11-22,424.3319806516171,408.7
25,2017-11-22,424.34003627598287,408.7
26,2017-11-22,424.3319806516171,408.7
27,2017-11-22,424.3319806516171,408.7
28,2017-11-22,424.4342004269362,411.75
29,2017-11-22,424.7489795655012,411.75
30,2017-11-23,426.622987383604,411.75
31,2017-11-23,426.5908290743828,411.75
32,2017-11-23,426.68377364873885,411.75
33,2017-11-23,426.5908290743828,411.75
34,2017-11-23,426.6047579228878,411.75
35,2017-11-23,426.61987425386906,411.75
36,2017-11-23,426.69930720329285,411.75
37,2017-11-23,426.69651501476767,411.75
38,2017-11-23,426.5908290743828,411.75
39,2017-11-23,426.58713825047016,411.75
40,2017-11-23,426.5908290743828,411.75
41,2017-11-23,426.5908290743828,411.75
42,2017-11-23,426.67170625925064,411.75
43,2017-11-23,426.63085044324396,411.75
44,2017-11-23,426.5908290743828,411.75
45,2017-11-23,426.5908290743828,411.75
46,2017-11-23,426.58713825047016,411.75
47,2017-11-23,426.5908290743828,411.75
48,2017-11-23,426.5908290743828,411.75
49,2017-11-23,426.61987425386906,411.75
50,2017-11-23,426.5908290743828,411.75
51,2017-11-23,426.5908290743828,411.75
52,2017-11-23,426.5908290743828,411.75
53,2017-11-23,426.6635543525219,411.75
54,2017-11-23,426.607550111413,411.75
55,2017-11-23,426.6047579228878,411.75
56,2017-11-23,426.62388601899147,411.75
57,2017-11-23,426.5908290743828,411.75
58,2017-11-23,426.61759557127954,411.75
59,2017-11-23,426.7383015602827,411.75
60,2017-11-23,426.615252700448,411.75
61,2017-11-23,426.68983943760395,411.75
62,2017-11-23,426.5908290743828,411.75
63,2017-11-23,426.65482475161554,411.75
64,2017-11-23,426.5908290743828,411.75
65,2017-11-23,426.6790879070759,411.75
66,2017-11-23,426.7076195806265,411.75
67,2017-11-23,426.6198100656271,411.75
68,2017-11-23,426.5908290743828,411.75
69,2017-11-23,426.62751265466216,411.75
70,2017-11-23,426.61223585307596,411.75
71,2017-11-23,426.5908290743828,411.75
72,2017-11-23,426.63399566709995,411.75
73,2017-11-23,426.6790879070759,411.75
74,2017-11-23,426.5908290743828,411.75
75,2017-11-23,426.880606892705,411.75
76,2017-11-23,426.8441479712725,411.75
77,2017-11-23,426.5908290743828,411.75
78,2017-11-23,426.5908290743828,411.75
79,2017-11-23,426.5908290743828,411.75
80,2017-11-23,426.63085044324396,411.75
81,2017-11-23,426.69651501476767,411.75
82,2017-11-23,426.5908290743828,411.75
83,2017-11-23,426.5855335444212,411.75
84,2017-11-23,426.5908290743828,411.75
85,2017-11-23,426.5908290743828,411.75
86,2017-11-23,426.75640264451505,411.75
87,2017-11-23,426.5908290743828,411.75
88,2017-11-23,426.6384246557951,411.75
89,2017-11-23,426.5908290743828,411.75
90,2017-11-23,426.5908290743828,411.75
91,2017-11-23,426.8162902742624,411.75
92,2017-11-23,426.5908290743828,411.75
93,2017-11-23,426.5908290743828,411.75
94,2017-11-23,426.6949424028397,411.75
95,2017-11-23,426.5908290743828,411.75
96,2017-11-23,426.5908290743828,411.75
