,Date,Predicted,actual
0,2017-11-22,4667.293336175381,8513.15
1,2017-11-22,4667.293336175381,8513.15
2,2017-11-22,4667.293336175381,8513.15
3,2017-11-22,4667.293336175381,8513.15
4,2017-11-22,4667.293336175381,8513.15
5,2017-11-22,4667.293336175381,8513.15
6,2017-11-22,4667.293336175381,8513.15
7,2017-11-22,4667.293336175381,8513.15
8,2017-11-22,4667.293336175381,8513.15
9,2017-11-22,4667.293336175381,8513.15
10,2017-11-22,4667.293336175381,8513.15
11,2017-11-22,4667.293336175381,8513.15
12,2017-11-22,4667.293336175381,8513.15
13,2017-11-22,4667.293336175381,8513.15
14,2017-11-22,4667.293336175381,8513.15
15,2017-11-22,4667.293336175381,8513.15
16,2017-11-22,4667.293336175381,8513.15
17,2017-11-22,4667.293336175381,8513.15
18,2017-11-22,4667.293336175381,8513.15
19,2017-11-22,4667.293336175381,8513.15
20,2017-11-22,4667.293336175381,8513.15
21,2017-11-22,4667.293336175381,8513.15
22,2017-11-22,4667.293336175381,8513.15
23,2017-11-22,4667.293336175381,8513.15
24,2017-11-22,4667.293336175381,8513.15
25,2017-11-22,4667.293336175381,8513.15
26,2017-11-22,4667.293336175381,8513.15
27,2017-11-22,4667.293336175381,8513.15
28,2017-11-22,4667.293336175381,8463.4
29,2017-11-22,4667.293336175381,8463.4
30,2017-11-23,4667.293336175381,8463.4
31,2017-11-23,4667.293336175381,8463.4
32,2017-11-23,4667.293336175381,8463.4
33,2017-11-23,4667.293336175381,8463.4
34,2017-11-23,4667.293336175381,8463.4
35,2017-11-23,4667.293336175381,8463.4
36,2017-11-23,4667.293336175381,8463.4
37,2017-11-23,4667.293336175381,8463.4
38,2017-11-23,4667.293336175381,8463.4
39,2017-11-23,4667.293336175381,8463.4
40,2017-11-23,4667.293336175381,8463.4
41,2017-11-23,4667.293336175381,8463.4
42,2017-11-23,4667.293336175381,8463.4
43,2017-11-23,4667.293336175381,8463.4
44,2017-11-23,4667.293336175381,8463.4
45,2017-11-23,4667.293336175381,8463.4
46,2017-11-23,4667.293336175381,8463.4
47,2017-11-23,4667.293336175381,8463.4
48,2017-11-23,4667.293336175381,8463.4
49,2017-11-23,4667.293336175381,8463.4
50,2017-11-23,4667.293336175381,8463.4
51,2017-11-23,4667.293336175381,8463.4
52,2017-11-23,4667.293336175381,8463.4
53,2017-11-23,4667.293336175381,8463.4
54,2017-11-23,4667.293336175381,8463.4
55,2017-11-23,4667.293336175381,8463.4
56,2017-11-23,4667.293336175381,8463.4
57,2017-11-23,4667.293336175381,8463.4
58,2017-11-23,4667.293336175381,8463.4
59,2017-11-23,4667.293336175381,8463.4
60,2017-11-23,4667.293336175381,8463.4
61,2017-11-23,4667.293336175381,8463.4
62,2017-11-23,4667.293336175381,8463.4
63,2017-11-23,4667.293336175381,8463.4
64,2017-11-23,4667.293336175381,8463.4
65,2017-11-23,4667.293336175381,8463.4
66,2017-11-23,4667.293336175381,8463.4
67,2017-11-23,4667.293336175381,8463.4
68,2017-11-23,4667.293336175381,8463.4
69,2017-11-23,4667.293336175381,8463.4
70,2017-11-23,4667.293336175381,8463.4
71,2017-11-23,4667.293336175381,8463.4
72,2017-11-23,4667.293336175381,8463.4
73,2017-11-23,4667.293336175381,8463.4
74,2017-11-23,4667.293336175381,8463.4
75,2017-11-23,4667.293336175381,8463.4
76,2017-11-23,4667.293336175381,8463.4
77,2017-11-23,4667.293336175381,8463.4
78,2017-11-23,4667.293336175381,8463.4
79,2017-11-23,4667.293336175381,8463.4
80,2017-11-23,4667.293336175381,8463.4
81,2017-11-23,4667.293336175381,8463.4
82,2017-11-23,4667.293336175381,8463.4
83,2017-11-23,4667.293336175381,8463.4
84,2017-11-23,4667.293336175381,8463.4
85,2017-11-23,4667.293336175381,8463.4
86,2017-11-23,4667.293336175381,8463.4
87,2017-11-23,4667.293336175381,8463.4
88,2017-11-23,4667.293336175381,8463.4
89,2017-11-23,4667.293336175381,8463.4
90,2017-11-23,4667.293336175381,8463.4
91,2017-11-23,4667.293336175381,8463.4
92,2017-11-23,4667.293336175381,8463.4
93,2017-11-23,4667.293336175381,8463.4
94,2017-11-23,4667.293336175381,8463.4
95,2017-11-23,4667.293336175381,8463.4
96,2017-11-23,4667.293336175381,8463.4
97,2017-11-23,4667.293336175381,8463.4
98,2017-11-23,4667.293336175381,8463.4
99,2017-11-23,4667.293336175381,8463.4
100,2017-11-23,4667.293336175381,8463.4
101,2017-11-23,4667.293336175381,8463.4
102,2017-11-23,4667.293336175381,8463.4
103,2017-11-23,4667.293336175381,8463.4
104,2017-11-23,4667.293336175381,8463.4
105,2017-11-23,4667.293336175381,8463.4
106,2017-11-23,4667.293336175381,8463.4
107,2017-11-23,4667.293336175381,8463.4
108,2017-11-23,4667.293336175381,8463.4
109,2017-11-23,4667.293336175381,8463.4
110,2017-11-23,4667.293336175381,8463.4
111,2017-11-23,4667.293336175381,8463.4
112,2017-11-23,4667.293336175381,8463.4
113,2017-11-23,4667.293336175381,8463.4
114,2017-11-23,4667.293336175381,8463.4
115,2017-11-23,4667.293336175381,8463.4
116,2017-11-23,4667.293336175381,8463.4
117,2017-11-23,4667.293336175381,8463.4
118,2017-11-23,4667.293336175381,8463.4
119,2017-11-23,4667.293336175381,8463.4
120,2017-11-23,4667.293336175381,8463.4
121,2017-11-23,4667.293336175381,8463.4
122,2017-11-23,4667.293336175381,8463.4
123,2017-11-23,4667.293336175381,8463.4
124,2017-11-23,4667.293336175381,8463.4
125,2017-11-23,4667.293336175381,8463.4
126,2017-11-23,4667.293336175381,8463.4
127,2017-11-23,4667.293336175381,8463.4
128,2017-11-23,4667.293336175381,8463.4
129,2017-11-23,4667.293336175381,8463.4
130,2017-11-23,4667.293336175381,8463.4
131,2017-11-23,4667.293336175381,8463.4
132,2017-11-23,4667.293336175381,8463.4
133,2017-11-23,4667.293336175381,8463.4
134,2017-11-23,4667.293336175381,8463.4
135,2017-11-23,4667.293336175381,8463.4
