,Date,Predicted,actual
0,2017-11-22,841.2937299728394,842.15
1,2017-11-22,841.3192879676819,842.15
2,2017-11-22,841.3156368255616,842.15
3,2017-11-22,841.3156368255616,842.15
4,2017-11-22,841.2954966545105,842.15
5,2017-11-22,841.3640439033509,842.15
6,2017-11-22,841.3232924461365,842.15
7,2017-11-22,841.2954966545105,842.15
8,2017-11-22,841.3232924461365,842.15
9,2017-11-22,841.3126923561097,842.15
10,2017-11-22,841.2921988487244,842.15
11,2017-11-22,841.2909032821656,842.15
12,2017-11-22,841.2954966545105,842.15
13,2017-11-22,841.2954966545105,842.15
14,2017-11-22,841.3640439033509,842.15
15,2017-11-22,841.5239874839783,842.15
16,2017-11-22,841.2990300178528,842.15
17,2017-11-22,841.3152834892273,842.15
18,2017-11-22,841.2954966545105,842.15
19,2017-11-22,841.2954966545105,842.15
20,2017-11-22,841.2954966545105,842.15
21,2017-11-22,841.3345992088318,842.15
22,2017-11-22,841.3086878776551,842.15
23,2017-11-22,841.5298764228821,842.15
24,2017-11-22,841.2954966545105,842.15
25,2017-11-22,841.2891366004944,842.15
26,2017-11-22,841.2954966545105,842.15
27,2017-11-22,841.2954966545105,842.15
28,2017-11-22,841.3407237052918,853.7
29,2017-11-22,841.5032584190369,853.7
30,2017-11-23,852.4030954360962,853.7
31,2017-11-23,852.4557425498963,853.7
32,2017-11-23,852.5033251762391,853.7
33,2017-11-23,852.4557425498963,853.7
34,2017-11-23,852.4513847351075,853.7
35,2017-11-23,852.4695226669312,853.7
36,2017-11-23,852.5338298797608,853.7
37,2017-11-23,852.5285298347474,853.7
38,2017-11-23,852.4557425498963,853.7
39,2017-11-23,852.4482047080994,853.7
40,2017-11-23,852.4557425498963,853.7
41,2017-11-23,852.4557425498963,853.7
42,2017-11-23,852.493902873993,853.7
43,2017-11-23,852.4778849601746,853.7
44,2017-11-23,852.4557425498963,853.7
45,2017-11-23,852.4557425498963,853.7
46,2017-11-23,852.4482047080994,853.7
47,2017-11-23,852.4557425498963,853.7
48,2017-11-23,852.4557425498963,853.7
49,2017-11-23,852.4695226669312,853.7
50,2017-11-23,852.4557425498963,853.7
51,2017-11-23,852.4557425498963,853.7
52,2017-11-23,852.4557425498963,853.7
53,2017-11-23,852.4894272804261,853.7
54,2017-11-23,852.4527980804444,853.7
55,2017-11-23,852.4513847351075,853.7
56,2017-11-23,852.4670493125916,853.7
57,2017-11-23,852.4557425498963,853.7
58,2017-11-23,852.4601003646851,853.7
59,2017-11-23,852.5695168495179,853.7
60,2017-11-23,852.4580981254578,853.7
61,2017-11-23,852.5133363723755,853.7
62,2017-11-23,852.4557425498963,853.7
63,2017-11-23,852.4849516868592,853.7
64,2017-11-23,852.4557425498963,853.7
65,2017-11-23,852.498614025116,853.7
66,2017-11-23,852.5440766334534,853.7
67,2017-11-23,852.4623381614686,853.7
68,2017-11-23,852.4557425498963,853.7
69,2017-11-23,852.4724671363831,853.7
70,2017-11-23,852.4663426399231,853.7
71,2017-11-23,852.4557425498963,853.7
72,2017-11-23,852.4837738990784,853.7
73,2017-11-23,852.498614025116,853.7
74,2017-11-23,852.4557425498963,853.7
75,2017-11-23,852.6365329742432,853.7
76,2017-11-23,852.622281742096,853.7
77,2017-11-23,852.4557425498963,853.7
78,2017-11-23,852.4557425498963,853.7
79,2017-11-23,852.4557425498963,853.7
80,2017-11-23,852.4778849601746,853.7
81,2017-11-23,852.5285298347474,853.7
82,2017-11-23,852.4557425498963,853.7
83,2017-11-23,852.449029159546,853.7
84,2017-11-23,852.4557425498963,853.7
85,2017-11-23,852.4557425498963,853.7
86,2017-11-23,852.5809413909913,853.7
87,2017-11-23,852.4557425498963,853.7
88,2017-11-23,852.4926073074341,853.7
89,2017-11-23,852.4557425498963,853.7
90,2017-11-23,852.4557425498963,853.7
91,2017-11-23,852.6103860855103,853.7
92,2017-11-23,852.4557425498963,853.7
93,2017-11-23,852.4557425498963,853.7
94,2017-11-23,852.523347568512,853.7
95,2017-11-23,852.4557425498963,853.7
96,2017-11-23,852.4557425498963,853.7
97,2017-11-23,852.6657421112061,853.7
98,2017-11-23,852.4557425498963,853.7
99,2017-11-23,852.5033251762391,853.7
100,2017-11-23,852.4557425498963,853.7
101,2017-11-23,852.493902873993,853.7
102,2017-11-23,852.5338298797608,853.7
103,2017-11-23,852.5695168495179,853.7
104,2017-11-23,852.4557425498963,853.7
105,2017-11-23,852.4527980804444,853.7
106,2017-11-23,852.4557425498963,853.7
107,2017-11-23,852.4557425498963,853.7
108,2017-11-23,852.4557425498963,853.7
109,2017-11-23,852.4557425498963,853.7
110,2017-11-23,852.4557425498963,853.7
111,2017-11-23,852.4482047080994,853.7
112,2017-11-23,852.4557425498963,853.7
113,2017-11-23,852.5440766334534,853.7
114,2017-11-23,852.6657421112061,853.7
