,Date,Predicted,actual
0,2017-11-22,299.8090119123459,339.35
1,2017-11-22,299.8090119123459,339.35
2,2017-11-22,299.8090119123459,339.35
3,2017-11-22,299.8090119123459,339.35
4,2017-11-22,299.8090119123459,339.35
5,2017-11-22,299.85192984938624,339.35
6,2017-11-22,299.8279033839703,339.35
7,2017-11-22,299.8090119123459,339.35
8,2017-11-22,299.8279033839703,339.35
9,2017-11-22,299.8158333063126,339.35
10,2017-11-22,299.8090119123459,339.35
11,2017-11-22,299.8090119123459,339.35
12,2017-11-22,299.8090119123459,339.35
13,2017-11-22,299.8090119123459,339.35
14,2017-11-22,299.85192984938624,339.35
15,2017-11-22,299.8090119123459,339.35
16,2017-11-22,299.8090119123459,339.35
17,2017-11-22,299.8189408302307,339.35
18,2017-11-22,299.8090119123459,339.35
19,2017-11-22,299.8090119123459,339.35
20,2017-11-22,299.8090119123459,339.35
21,2017-11-22,299.8387797176838,339.35
22,2017-11-22,299.8090119123459,339.35
23,2017-11-22,299.8090119123459,339.35
24,2017-11-22,299.8090119123459,339.35
25,2017-11-22,299.8090119123459,339.35
26,2017-11-22,299.8090119123459,339.35
27,2017-11-22,299.8090119123459,339.35
28,2017-11-22,299.8090119123459,340.05
29,2017-11-22,299.8090119123459,340.05
30,2017-11-23,299.8090119123459,340.05
31,2017-11-23,299.8090119123459,340.05
32,2017-11-23,299.8090119123459,340.05
33,2017-11-23,299.8090119123459,340.05
34,2017-11-23,299.8090119123459,340.05
35,2017-11-23,299.8090119123459,340.05
36,2017-11-23,299.8090119123459,340.05
37,2017-11-23,299.8090119123459,340.05
38,2017-11-23,299.8090119123459,340.05
39,2017-11-23,299.8090119123459,340.05
40,2017-11-23,299.8090119123459,340.05
41,2017-11-23,299.8090119123459,340.05
42,2017-11-23,299.8090119123459,340.05
43,2017-11-23,299.81863765716554,340.05
44,2017-11-23,299.8090119123459,340.05
45,2017-11-23,299.8090119123459,340.05
46,2017-11-23,299.8090119123459,340.05
47,2017-11-23,299.8090119123459,340.05
48,2017-11-23,299.8090119123459,340.05
49,2017-11-23,299.8090119123459,340.05
50,2017-11-23,299.8090119123459,340.05
51,2017-11-23,299.8090119123459,340.05
52,2017-11-23,299.8090119123459,340.05
53,2017-11-23,299.8090119123459,340.05
54,2017-11-23,299.8090119123459,340.05
55,2017-11-23,299.8090119123459,340.05
56,2017-11-23,299.8090119123459,340.05
57,2017-11-23,299.8090119123459,340.05
58,2017-11-23,299.8090119123459,340.05
59,2017-11-23,299.8090119123459,340.05
60,2017-11-23,299.8090119123459,340.05
61,2017-11-23,299.8090119123459,340.05
62,2017-11-23,299.8090119123459,340.05
63,2017-11-23,299.8090119123459,340.05
64,2017-11-23,299.8090119123459,340.05
65,2017-11-23,299.8090119123459,340.05
66,2017-11-23,299.8090119123459,340.05
67,2017-11-23,299.8090119123459,340.05
68,2017-11-23,299.8090119123459,340.05
69,2017-11-23,299.8123278677464,340.05
70,2017-11-23,299.8090119123459,340.05
71,2017-11-23,299.8090119123459,340.05
72,2017-11-23,299.82475796341896,340.05
73,2017-11-23,299.8090119123459,340.05
74,2017-11-23,299.8090119123459,340.05
75,2017-11-23,299.8090119123459,340.05
76,2017-11-23,299.8090119123459,340.05
77,2017-11-23,299.8090119123459,340.05
78,2017-11-23,299.8090119123459,340.05
79,2017-11-23,299.8090119123459,340.05
80,2017-11-23,299.81863765716554,340.05
81,2017-11-23,299.8090119123459,340.05
82,2017-11-23,299.8090119123459,340.05
83,2017-11-23,299.8090119123459,340.05
84,2017-11-23,299.8090119123459,340.05
85,2017-11-23,299.8090119123459,340.05
86,2017-11-23,299.8090119123459,340.05
87,2017-11-23,299.8090119123459,340.05
88,2017-11-23,299.8333604991436,340.05
89,2017-11-23,299.8090119123459,340.05
90,2017-11-23,299.8090119123459,340.05
91,2017-11-23,299.8090119123459,340.05
92,2017-11-23,299.8090119123459,340.05
93,2017-11-23,299.8090119123459,340.05
94,2017-11-23,299.8090119123459,340.05
95,2017-11-23,299.8090119123459,340.05
96,2017-11-23,299.8090119123459,340.05
97,2017-11-23,299.8090119123459,340.05
98,2017-11-23,299.8090119123459,340.05
99,2017-11-23,299.8090119123459,340.05
100,2017-11-23,299.8090119123459,340.05
101,2017-11-23,299.8090119123459,340.05
102,2017-11-23,299.8090119123459,340.05
103,2017-11-23,299.8090119123459,340.05
104,2017-11-23,299.8090119123459,340.05
105,2017-11-23,299.8090119123459,340.05
106,2017-11-23,299.8090119123459,340.05
107,2017-11-23,299.8090119123459,340.05
108,2017-11-23,299.8090119123459,340.05
109,2017-11-23,299.8090119123459,340.05
110,2017-11-23,299.8090119123459,340.05
111,2017-11-23,299.8090119123459,340.05
112,2017-11-23,299.8090119123459,340.05
113,2017-11-23,299.8090119123459,340.05
114,2017-11-23,299.8090119123459,340.05
115,2017-11-23,299.8090119123459,340.05
116,2017-11-23,299.8090119123459,340.05
117,2017-11-23,299.8090119123459,340.05
118,2017-11-23,299.8090119123459,340.05
119,2017-11-23,299.8090119123459,340.05
120,2017-11-23,299.8090119123459,340.05
121,2017-11-23,299.8090119123459,340.05
122,2017-11-23,299.8090119123459,340.05
123,2017-11-23,299.8090119123459,340.05
124,2017-11-23,299.8090119123459,340.05
125,2017-11-23,299.8090119123459,340.05
126,2017-11-23,299.8090119123459,340.05
127,2017-11-23,299.8090119123459,340.05
128,2017-11-23,299.8090119123459,340.05
