,Date,Predicted,actual
0,2017-08-21,873.8056052431464,873.4
1,2017-08-21,960.5432119816542,960.124
2,2017-08-21,873.8042600885033,873.4
3,2017-08-21,873.8500893309712,873.4
4,2017-08-21,873.8210686475038,873.4
5,2017-08-21,873.8196060121059,873.4
6,2017-08-21,960.5271053701639,960.124
7,2017-08-21,954.5403918355703,954.211
8,2017-08-21,960.496178561449,960.124
9,2017-08-21,954.5757535427808,954.211
10,2017-08-21,960.496178561449,960.124
11,2017-08-21,954.5757535427808,954.211
12,2017-08-21,873.7986738786101,873.4
13,2017-08-21,931.0776465177536,930.559
14,2017-08-21,873.8049943432211,873.4
15,2017-08-21,1010.0449204683304,1009.7932
16,2017-08-21,960.4600356072187,960.124
17,2017-08-21,1045.6609735131262,1045.6654
18,2017-08-21,873.9882731318473,873.4
19,2017-08-21,873.7530825346707,873.4
20,2017-08-21,1051.6365851163864,1051.1842
21,2017-08-21,977.423757314682,977.0745999999999
22,2017-08-21,1019.3126717686653,1018.8597999999998
23,2017-08-21,1007.4180037975311,1007.0337999999999
24,2017-08-21,1019.3421124458313,1018.8597999999998
25,2017-08-21,1007.5040936946868,1007.0337999999999
26,2017-08-21,873.7125751703977,873.4
27,2017-08-21,1010.1428289294242,1009.7932
28,2017-08-21,873.8871545091271,873.4
29,2017-08-21,873.8650123238563,873.4
30,2017-08-21,873.8304171785712,873.4
31,2017-08-21,873.792491453886,873.4
32,2017-08-21,954.4757597982883,954.211
33,2017-08-21,873.7663431748747,873.4
34,2017-08-21,873.8531144604086,873.4
35,2017-08-21,974.7038663744926,974.3152
36,2017-08-21,873.811273689568,873.4
37,2017-08-21,873.8759703412652,873.4
38,2017-08-21,873.8188981905579,873.4
39,2017-08-21,873.8060076147317,873.4
40,2017-08-21,873.7938189864158,873.4
41,2017-08-21,873.7893664658069,873.4
42,2017-08-21,873.8079901024698,873.4
43,2017-08-21,873.8352779448032,873.4
44,2017-08-21,873.8362148538231,873.4
45,2017-08-21,961.6402002781629,961.3065999999999
46,2017-08-21,873.8095408484339,873.4
47,2017-08-21,873.8702519655227,873.4
48,2017-08-21,873.8332308426499,873.4
49,2017-08-21,873.8116731241345,873.4
50,2017-08-21,917.7766223043203,917.5504
51,2017-08-21,873.7672653988003,873.4
52,2017-08-21,946.7168784469366,946.327
53,2017-08-21,873.7667044281959,873.4
54,2017-08-21,874.0586441040039,873.4
55,2017-08-21,873.9253944948315,873.4
56,2017-08-21,961.5851487964392,961.3065999999999
57,2017-08-21,961.6283875882625,961.3065999999999
58,2017-08-21,873.8287283927202,873.4
59,2017-08-21,930.0885642945766,929.7705999999998
60,2017-08-21,873.7828815281391,873.4
61,2017-08-21,976.2922061800956,975.8919999999998
62,2017-08-21,873.8150477588176,873.4
63,2017-08-21,976.2941328644752,975.8919999999998
64,2017-08-21,873.7970497071742,873.4
65,2017-08-21,995.5094965934753,995.2078
66,2017-08-21,1037.44735352993,1037.3872
67,2017-08-21,1065.425465786457,1065.3754
68,2017-08-21,873.7932932600379,873.4
69,2017-08-21,873.98857858181,873.4
70,2017-08-21,1033.7444541215896,1033.4451999999999
71,2017-08-21,1065.4735389113425,1065.3754
72,2017-08-21,873.8281967923044,873.4
73,2017-08-21,960.9314095139503,960.5182
