2018-02-16,1139.0691317831079,1144.6
2018-02-17,1137.8926059805156,1143.25
2018-02-18,1133.56525965631,1138.2
2018-02-19,1133.585259599932,1138.2
2018-02-20,1133.569242126656,1138.2
2018-02-21,1105.0638983676433,1107.75
2018-02-22,1106.1372174461146,1109.05
2018-02-23,1130.0172148900876,1134.25
2018-02-24,1106.3801140052926,1109.15
2018-02-25,1100.1970686675954,1102.8
2018-02-26,1100.0075493852296,1102.8
2018-02-27,1099.8756497894306,1102.8
2018-02-28,1094.9776708721222,1097.75
2018-03-01,1094.8999702639785,1097.75
2018-03-03,1124.4815323187952,1128.05
2018-03-04,1127.9839543731678,1131.75
2018-03-05,1127.8595470738405,1131.75
2018-03-06,1127.9477419018742,1131.75
2018-03-07,1132.437038319649,1136.95
2018-03-08,1141.124061004861,1147.4
2018-03-09,1151.528609232285,1160.75
2018-03-10,1147.8377506152171,1155.65
2018-03-11,1134.0045442663027,1138.6
2018-03-12,1133.9576977608458,1138.6
2018-03-13,1133.9069046652317,1138.6
2018-03-14,1143.5769477107106,1150.2
2018-03-15,1159.5314119227035,1172.6
2018-03-16,1151.550607665123,1160.75
2018-03-17,1147.96689294815,1155.9
2018-03-18,1148.582708569083,1155.9
2018-03-19,1148.1803773283957,1155.9
2018-03-20,1147.9993485931382,1155.9
2018-03-21,1144.3886189204093,1151.35
2018-03-22,1138.5218467993152,1144.1
2018-03-23,1148.5639111303626,1156.65
2018-03-24,1153.6198909383388,1163.4
2018-03-25,1167.1749112367634,1185.75
2018-03-26,1167.3481151387339,1185.75
2018-03-27,1167.2448521216709,1185.75
2018-03-28,1166.2628568794992,1183.8
2018-03-29,1164.5101676594063,1180.8
2018-03-30,1165.443039484366,1182.5
2018-03-31,1159.1994352701827,1171.9
2018-04-01,1140.940925235325,1146.75
2018-04-02,1140.7816554393519,1146.75
2018-04-03,1140.7074252729064,1146.75
2018-04-04,1154.3666053170955,1164.55
2018-04-05,1156.3979495393742,1167.5
2018-04-06,1151.9807130544157,1161.3
2018-04-07,1156.3594711916778,1167.6
2018-04-08,1147.6768073655562,1155.25
2018-04-09,1147.4940612057844,1155.25
2018-04-10,1147.6773076632994,1155.25
2018-04-11,1146.5539602759372,1154.0
2018-04-12,1127.9557989051027,1131.8
2018-04-13,1132.8268196183442,1137.15
2018-04-14,1132.8383734483878,1137.15
2018-04-15,1132.8002380302976,1137.15
2018-04-16,1132.6980269789697,1137.15
2018-04-17,1132.622949910277,1137.15
2018-04-18,1135.5393508829768,1140.45
2018-04-19,1121.1353560118293,1124.2
2018-04-20,1141.4522471916237,1147.55
2018-04-21,1123.7102032815474,1127.0
2018-04-22,1108.680915247467,1111.25
2018-04-23,1108.590669482458,1111.25
2018-04-24,1108.5977651909,1111.25
2018-04-25,1110.6364628994058,1113.4
2018-04-26,1120.9634293666254,1124.25
2018-04-27,1152.8988780332998,1162.6
2018-04-28,1158.8344966996842,1171.45
2018-04-29,1129.4113420537328,1133.2
